timestamp,open,high,low,close,volume,returns,sma_5,ema_5,sma_10,ema_10,sma_20,ema_20,rsi,price_range,body_size,volatility_10,log_returns
2015-01-01 00:00:00,1.1,1.10092,1.0995,1.1007,6408,,,1.1007,,1.1007,,1.1007,,0.0014199999999999768,0.0006999999999999229,,
2015-01-01 01:00:00,1.1007,1.10071,1.10041,1.10052,2976,-0.00016353229762888777,,1.100592,,1.100601,,1.1006055000000001,,0.00029999999999996696,0.000180000000000069,,-0.00016354567049302167
2015-01-01 02:00:00,1.10052,1.10146,1.09982,1.10131,5920,0.0007178424744667122,,1.100932105263158,,1.1008860132890366,,1.1008641881765195,,0.0016400000000000858,0.0007900000000000684,,0.0007175849487921801
2015-01-01 03:00:00,1.10131,1.1041,1.09991,1.10311,9046,0.0016344171940689822,,1.1018367692307693,,1.1016187178217822,,1.1015125193266833,,0.004190000000000138,0.0018000000000000238,,0.0016330829878553994
2015-01-01 04:00:00,1.10311,1.10324,1.1026,1.10282,9626,-0.0002628930931639628,1.101692,1.1022142180094787,,1.1019635732632693,,1.1018287877751394,,0.0006399999999999739,0.0002900000000001235,,-0.0002629276556107979
2015-01-01 05:00:00,1.10282,1.10283,1.10233,1.10256,2099,-0.00023575923541463428,1.102064,1.1023405714285714,,1.1021184858884623,,1.1019830401547097,,0.0004999999999999449,0.00025999999999992696,,-0.00023578703099197114
2015-01-01 06:00:00,1.10256,1.10502,1.10108,1.10424,4413,0.0015237265999130667,1.102808,1.1030130743079167,,1.1026296855660715,,1.102409775397612,,0.0039399999999998325,0.0016800000000001258,,0.0015225669064251731
2015-01-01 07:00:00,1.10424,1.10591,1.10355,1.10511,5521,0.0007878722016951833,1.1035679999999999,1.1037404298176052,,1.1031939690531019,,1.1028765227881965,,0.0023599999999999177,0.0008699999999999264,,0.0007875619933177596
2015-01-01 08:00:00,1.10511,1.10549,1.10428,1.1046,9339,-0.0004614925211064991,1.103866,1.1040346053935635,,1.1034998721841245,,1.1031529769603625,,0.0012100000000001554,0.0005100000000000104,,-0.0004615990415535381
2015-01-01 09:00:00,1.1046,1.10545,1.10444,1.10517,9031,0.000516023900054341,1.1043360000000002,1.1044197492460148,1.103014,1.1038506928281717,,1.1034567231529617,,0.0010099999999999554,0.0005699999999999594,,0.0005158908055063041
2015-01-01 10:00:00,1.10517,1.10567,1.10432,1.10471,6083,-0.0004162255580588692,1.1047660000000001,1.1045176311115428,1.103415,1.104026238540368,,1.103635556766758,,0.0013499999999999623,0.00045999999999990493,0.0007893805784987743,-0.00041631220396011974
2015-01-01 11:00:00,1.10471,1.10482,1.10391,1.10428,9737,-0.0003892424256141114,1.1047740000000001,1.10443780549735,1.103791,1.1040769396155676,,1.1037233480792454,,0.0009099999999999664,0.0004300000000001525,0.0008091204883455225,-0.00038931820011079755
2015-01-01 12:00:00,1.10428,1.10455,1.10428,1.10451,4358,0.0002082805085668049,1.104654,1.1044619946208731,1.104111,1.1041619360528678,,1.1038262925200653,,0.00026999999999999247,0.0002300000000001745,0.0007987599885514589,0.00020825882119299973
2015-01-01 13:00:00,1.10451,1.10589,1.10291,1.10294,2811,-0.0014214448035780869,1.104322,1.1039529192493158,1.1040940000000001,1.103925523986111,,1.1037142985970665,61.61825726141024,0.0029799999999999827,0.0015700000000000713,0.0008119107285590678,-0.0014224560146102693
2015-01-01 14:00:00,1.10294,1.10412,1.10072,1.10141,6906,-0.0013872014796816323,1.10357,1.1031033393493874,1.1039530000000002,1.1034444441909057,,1.1034319112940905,53.17815577439549,0.0034000000000000696,0.0015300000000000313,0.0009206043108512356,-0.001388164534391227
2015-01-01 15:00:00,1.10141,1.10189,1.1007,1.10088,9142,-0.0004812013691539718,1.1028040000000001,1.1023610962131454,1.103785,1.1029585884487858,,1.103127493182866,51.56250000000054,0.0011900000000000244,0.0005299999999999194,0.0009270591715524253,-0.00048131718368770804
2015-01-01 16:00:00,1.10088,1.10105,1.09932,1.09996,6104,-0.0008356950802994589,1.1019400000000001,1.1015599176451836,1.103357,1.1023947880012095,,1.1027585168329248,44.20600858369134,0.0017300000000000093,0.0009200000000000319,0.0007331222117614387,-0.0008360444681010839
2015-01-01 17:00:00,1.09996,1.10029,1.09976,1.10026,7827,0.0002727371904431841,1.1010900000000001,1.1011263183730677,1.102872,1.1019958757573622,,1.1024735246790296,35.96059113300528,0.0005299999999999194,0.00029999999999996696,0.0006552812574355246,0.0002727000044168466
2015-01-01 18:00:00,1.10026,1.10027,1.09909,1.0995,4685,-0.0006907458237145336,1.100402,1.1005839675980793,1.102362,1.1015318305645867,,1.1021406184161409,34.369114877589936,0.001180000000000181,0.0007600000000000939,0.0006601267265510789,-0.0006909844985264385
2015-01-01 19:00:00,1.0995,1.10016,1.09825,1.09832,8892,-0.0010732150977716959,1.099784,1.0998290847171357,1.101677,1.100937113892169,1.1023455,1.1017199079890045,31.62911611785138,0.0019100000000000783,0.0011799999999999589,0.0005854620311984711,-0.0010737914054663824
2015-01-01 20:00:00,1.09832,1.09971,1.09748,1.09962,9633,0.0011836259013766615,1.099532,1.099759375835785,1.101168,1.100694044653632,1.1022915000000002,1.1014920647383473,29.301075268817414,0.0022299999999999542,0.0013000000000000789,0.0008195491209852104,0.0011829259684908093
2015-01-01 21:00:00,1.09962,1.09983,1.09925,1.09943,4081,-0.00017278696276912253,1.099426,1.0996495692140797,1.100683,1.1004614039791498,1.1022370000000001,1.1012712562202467,22.900763358779272,0.0005800000000000249,0.0001900000000001345,0.0008245104112807973,-0.0001728018921561344
2015-01-01 22:00:00,1.09943,1.09957,1.09935,1.0995,2532,6.366935593904444e-05,1.0992739999999999,1.0995997083665463,1.1001819999999998,1.100284855787668,1.1021465,1.1010838078332432,24.601593625498737,0.00021999999999988695,7.00000000000145e-05,0.0008130702294458874,6.366732913163148e-05
2015-01-01 23:00:00,1.0995,1.10018,1.09731,1.09842,5988,-0.0009822646657571266,1.0990579999999999,1.0992064488834956,1.0997299999999999,1.099943022820837,1.101912,1.1008048566013973,18.009478672987157,0.002869999999999928,0.0010799999999999699,0.0007654899172342169,-0.0009827474038375196
2015-01-02 00:00:00,1.09842,1.0985,1.09785,1.098,2438,-0.0003823674004478361,1.0989939999999998,1.0988042833290521,1.099389,1.0995873895498705,1.101671,1.1005138934738872,18.078020932446734,0.0006500000000000394,0.0004199999999998649,0.0006846948694807672,-0.0003824405215022978
2015-01-02 01:00:00,1.098,1.09825,1.09788,1.0981,7389,9.107468123858986e-05,1.09869,1.0985695160211781,1.099111,1.0993154810157064,1.101448,1.1002655969608917,19.646365422398475,0.00036999999999998145,9.999999999998899e-05,0.0006926489886386813,9.107053419160059e-05
2015-01-02 02:00:00,1.0981,1.09842,1.09705,1.09732,3258,-0.0007103178216920636,1.098268,1.0981530033497684,1.098847,1.098951049841158,1.101102,1.0999649009751147,16.495806150978822,0.0013699999999998713,0.0007800000000000029,0.0006819739791557208,-0.0007105702169236018
2015-01-02 03:00:00,1.09732,1.09764,1.0971,1.0976,1085,0.00025516713447282235,1.097888,1.0979686667368465,1.098581,1.0987045097046264,1.1007265,1.0997251255875953,21.716101694914286,0.0005399999999999849,0.00027999999999983594,0.0006805271398453231,0.00025513458487650526
2015-01-02 04:00:00,1.0976,1.0979,1.0969,1.09723,3493,-0.0003370991253643929,1.09765,1.0977224425651073,1.098354,1.0984356186296549,1.1003580000000002,1.0994736934148717,24.758454106279288,0.001000000000000112,0.00036999999999998145,0.0006635836236908923,-0.000337155956046628
2015-01-02 05:00:00,1.09723,1.09726,1.09702,1.09706,8588,-0.00015493561058299576,1.097462,1.0975016272251652,1.098228,1.0981848970545702,1.0999525,1.099231805053997,25.883838383837173,0.00023999999999979593,0.00017000000000000348,0.0005897400442326937,-0.00015494761434459855
2015-01-02 06:00:00,1.09706,1.0973,1.09666,1.09673,7190,-0.00030080396696618994,1.0971879999999998,1.0972444172558606,1.097939,1.097919843478006,1.0995535,1.0989823282127211,27.967257844473806,0.0006399999999999739,0.00032999999999994145,0.0003740170045236559,-0.0003008492175540596
2015-01-02 07:00:00,1.09673,1.09872,1.09637,1.09779,1689,0.00096650953288413,1.0972819999999999,1.0974262785920958,1.097775,1.0978961971173942,1.099229,1.0988639611093858,34.734239802225005,0.002349999999999852,0.001060000000000061,0.0005408743447750081,0.0009660427632795224
2015-01-02 08:00:00,1.09779,1.09782,1.09775,1.0978,5507,9.109210322710837e-06,1.097322,1.0975508525872242,1.0976050000000002,1.0978786834288774,1.0988935,1.0987587620779682,38.41961852861147,7.00000000000145e-05,1.0000000000065512e-05,0.0005387602199692305,9.109168834106437e-06
2015-01-02 09:00:00,1.0978,1.09804,1.09687,1.09724,1429,-0.0005101111313536855,1.097324,1.0974472349514084,1.0974869999999999,1.0977624326109534,1.0986084999999999,1.0986091388017463,41.96428571428601,0.0011699999999998933,0.000560000000000116,0.0004750933060592672,-0.0005102412822996971
2015-01-02 10:00:00,1.09724,1.09772,1.09701,1.09772,9631,0.00043746126645038963,1.097456,1.097538156696714,1.097459,1.0977547107126888,1.098424,1.098521830111977,33.8983050847457,0.0007099999999999884,0.00048000000000003595,0.0004927745365150251,0.0004373656081674131
