timestamp,open,high,low,close,volume,returns,sma_20,log_returns,price_range,sma_5,ema_5,sma_10,ema_10,ema_20,rsi
2015-01-01 00:00:00,1.1,1.10015,1.09983,1.1,6271,,,,0.00031999999999987594,,1.1,,1.1,1.1,
2015-01-01 04:00:00,1.1,1.10028,1.09988,1.10021,1096,0.0001909090909089084,,0.00019089087008738933,0.00039999999999995595,,1.1001260000000002,,1.1001155,1.1001102500000002,
2015-01-01 08:00:00,1.10021,1.10054,1.10021,1.10043,7462,0.00019996182546977437,,0.0001999418357686921,0.0003300000000001635,,1.1002699999999999,,1.100241926910299,1.1002276602830974,
2015-01-01 12:00:00,1.10043,1.10189,1.10035,1.1017,3130,0.0011540943085883715,,0.001153428853701068,0.0015400000000000968,,1.1008639999999998,,1.100722297029703,1.1006527019950123,
2015-01-01 16:00:00,1.1017,1.10186,1.10112,1.10122,6691,-0.00043569029681389537,,-0.00043578523740872967,0.0007399999999999629,1.1007120000000001,1.101000663507109,,1.1008651740161959,1.1007899265548176,
2015-01-01 20:00:00,1.10122,1.10127,1.10086,1.10105,1633,-0.00015437423947983753,,-0.0001543861564092054,0.00041000000000002146,1.1009220000000002,1.1010186917293234,,1.1009131797084153,1.1008447901722715,
2015-01-02 00:00:00,1.10105,1.10112,1.10082,1.10096,2723,-8.17401571229226e-05,,-8.174349803162468e-05,0.000300000000000189,1.1010719999999998,1.1009979116075765,,1.100924461517871,1.100866573499043,
2015-01-02 04:00:00,1.10096,1.10186,1.10085,1.1018,2125,0.0007629704984739583,,0.0007626795844463301,0.0010099999999999554,1.101346,1.1012761300555114,,1.101123650742014,1.1010279209600056,
2015-01-02 08:00:00,1.1018,1.10293,1.10172,1.1028,1142,0.0009076057360684064,,0.0009071941110256725,0.0012099999999999334,1.101566,1.101797652704606,,1.101488365677938,1.1013121711030647,
2015-01-02 12:00:00,1.1028,1.10323,1.10262,1.10316,3713,0.00032644178454832584,,0.0003263885140218115,0.0006099999999999994,1.1019539999999999,1.10225978250754,1.101333,1.101839502772897,1.1015904381238122,
2015-01-02 16:00:00,1.10316,1.10414,1.10311,1.10406,1098,0.000815838137713687,,0.0008155055226746084,0.0010299999999998644,1.1025559999999999,1.1028668735972222,1.101739,1.1022931225958674,1.1019428268844087,
2015-01-02 20:00:00,1.10406,1.10439,1.10391,1.1042,7581,0.00012680470264303523,,0.00012679666360631363,0.00048000000000003595,1.103204,1.103314700622932,1.102138,1.10267411321124,1.1022503174128329,
2015-01-03 00:00:00,1.1042,1.1044,1.10387,1.10407,5330,-0.00011773229487410664,,-0.00011773922586474109,0.0005300000000001415,1.103658,1.1035677673975228,1.102502,1.1029480828657827,1.102488448410118,
2015-01-03 04:00:00,1.10407,1.10503,1.10393,1.10488,2247,0.0007336491345657503,,0.0007333801455937366,0.0010999999999998789,1.104074,1.1040066817606318,1.10282,1.103321857353761,1.1027906502662106,86.85800604229688
2015-01-03 08:00:00,1.10488,1.10533,1.10483,1.10522,2120,0.00030772572587078884,,0.00030767838802074133,0.0004999999999999449,1.104486,1.104412046889179,1.1032199999999999,1.1036848664447356,1.1030883623423207,87.5000000000008
